Colling,Context,Components,Tag,labels
स्व-कर्म,आगतः हरदेवम् तथा पतितम् अवलोक्य अनेन दुर्-आत्मना स्व-कर्म भुक्तम्,स्व-कर्म,T6,Tatpurusha
तत्-व्यवस्था,अद्य तत्-समदर्शि त्वम् क्व च गुण-कर्म-विभागश: कृता तत्-व्यवस्था,तत्-व्यवस्था,T6,Tatpurusha
खड्ग-अश्वौ,स्वयम् राज्ञा तत्-सामन्तैः च बहुधा प्रबोधितः अपि खड्ग-अश्वौ दातुम् पुनः उक्तः अपि च न,खड्ग-अश्वौ,Di,Dvandva
अर्ध-समितायाः,वृक्ष-उपरि-स्थितेन श्यामेन अध: विलोकयता ज्ञातम् समीपस्थाया: अर्ध-समितायाः चिताया: अल्प-प्रकाशः अपि तस्य सहायक: अभवत्,अर्ध-समितायाः,T3,Tatpurusha
लघु-द्वीपम्,अतः त्रयः अपि उडुपेन लघु-द्वीपम् प्रति प्रस्थितवन्तः,लघु-द्वीपम्,K1,Tatpurusha
माता-पितरौ,माता-पितरौ तस्य वियोगेन सन्तपन्तौ दिवं गतौ आस्ताम्,माता-पितरौ,Di,Dvandva
जरद्गव-नामा,तस्य कोटरे दैव-दुर्विपाकात् गलित-नख-नयनः जरद्गव-नामा गृध्रः प्रतिवसति,जरद्गव-नामा,Bs6,Bahuvrihi
आस्थापन-अनुवासनं,स्नेह-स्वेद-आस्थापन-अनुवासन-नस्तः-कर्म-भोजन-अभ्यङ्ग-उत्सादन-परिषेक-आदिभिः वात-हरैः मात्रां कालं च प्रमाणीकृत्य तत्र आस्थापन-अनुवासनं तु खलु सर्वत्र उपक्रमेभ्यः वाते प्रधानतमं,आस्थापन-अनुवासनं,Ds,Dvandva
इति-आदि,प्रौढावस्थायाम् च बहु-काल-अनन्तरम् विवाहः तस्याः: समभूत् इति-आदि:,इति-आदि:,Bs6,Bahuvrihi
महत्-यशः,त्वष्टुः च एव आत्मन्-जः श्रीमान् विश्वरूपः महत्-यशाः,महत्-यशाः,Bs6,Bahuvrihi
मूल्य-भूताम्,मुत्तावलिं पडिच्छदु भोदी तत ः तस्य अलङ्कारस्य मूल्य-भूताम् इमाम् मुक्तावलीम् प्रतीच्छतु भवती,मूल्य-भूताम्,T2,Tatpurusha
सहस्र-मुद्रात्मकम्,क्षेत्रे च दश सहस्र-मुद्रात्मकम् जीवने प्रवृत्तमृते गुप्तनिधेः,सहस्र-मुद्रात्मकम्,Bs6,Bahuvrihi
न-अन्त,न-आदि-मध्य-अन्तम् न-अन्त,न-अन्त,Tn,Tatpurusha
अभ्यङ्ग-उत्सादनैः,अभ्यङ्ग-उत्सादनैः स्नानैः निरूहैः स-अनुवासनैः,अभ्यङ्ग-उत्सादनैः,Di,Dvandva
क्षीण-कर्माणं,कृष्ण-वर्णं रक्त-वस्त्र-धरं शुभ-लक्षण-अन्वितं तद् भूतं रजत-पिधानां दिव्य-पायसम्-पूर्णां,कृष्ण-वर्णं,K1,Tatpurusha
नियत-आत्मा,अतः निगृहीतम् अन्तःकरणं यस्य सः नियत-आत्मा इति अर्थः भवति,नियत-आत्मा,Bs6,Bahuvrihi
महान्-रथः,काश्यः च परम-इश्वासः शिखण्डी च महान्-रथः,महान्-रथः,Bs6,Bahuvrihi
मन्द-स्वरेण,सः पितुः समीपं गत्वा मन्द-स्वरेण पृष्टवान् तात भवान् मां कस्मै दानरूपेण,मन्द-स्वरेण,K1,Tatpurusha
स-रोषं,चिरम् अवनत-कार्यं च अपि निः-युक्त-मन्त्रं भुज-गम् इव स-रोषं धर्षितं च उच्छ्रितं च,स-रोषं,BvS,Bahuvrihi
न-इच्छन्तम्,न-इच्छन्तम् अपि रामदयालुम् अभिनन्दनम् अहसि चाटु-उक्तिभिः अतिशय-उक्ति,न-इच्छन्तम्,Tn,Tatpurusha
मोह-वशं,मोह-आवेश तेन न किमपि निर्णीतम्,मोह-आवेश,Di,Dvandva
आ-दशमात्,एवं प्रकारेण द्वा-दश व्यतीतानि,द्वा-दश,Km,Tatpurusha
