Colling,Context,Components,Tag,labels
काम-नैष्ठिकान्,न च तत् अस्ति दृष्ट-विरोधात् न हि काम्य-अनुष्ठान केवल-नित्य-अनुष्ठान-आयास-दुःखम् भिन्नम् दृश्यते,काम्य-अनुष्ठान,K1,Tatpurusha
रोष-अन्वित,इमम् समाचारम् श्रुत्वा राजा रोष-अन्वित: सञ्जात:,रोष-अन्वित:,T3,Tatpurusha
शतघ्नी-धेनु,प्रति अवोचन् मा क्रन्दनम् कार्षी: अन्यथा मे शतघ्नी-धेनु कायाः गुलिका हृदि ते प्रविष्टा स्यात्,शतघ्नी-धेनु,K1,Tatpurusha
अति-दोषम्,विपत्तौ विस्पष्टम् सचिवम् अति-दोषम् जनयति,अति-दोषम्,Tp,Tatpurusha
कृत-आद्यम्,ऋक्-वेद-आद्यम् कृत-आद्यम् च सत्त्व-आदि अर्क्क-आदि-मण्डलम्,कृत-आद्यम्,Bs6,Bahuvrihi
पुष्प-वर्षाम्,एतत् निभाल्य सरोवरस्य पार्श्ववर्तिनः खगाः परपोदने-महाशये पुष्प-वर्षाम् अकुर्वन्,पुष्प-वर्षाम्,Bs6,Bahuvrihi
चिन्त्य-आत्मने,हर्ष-विषाद-रहितम् धीरम् धीमन्तम् न व्यथयन्ति न चालयन्ति नित्य-आत्म एते यथा-उक्ताः शीत-उष्ण-आदयः सः नित्य-आत्म-स्वरूप-दर्शन-निष्ठः द्वन्द्व-सहिष्णुः,नित्य-आत्म,K1,Tatpurusha
चिन्त्य-आत्मने,न चालयन्ति नित्य-आत्म-दर्शनात् एते यथा-उक्ताः शीत-उष्ण-आदयः सः नित्य-आत्म द्वन्द्व-सहिष्णुः अमृतत्वाय अमृत-भावाय मोक्षाय इति अर्थः,नित्य-आत्म,K1,Tatpurusha
परि-रक्षन्तः,कविः तु रहस्यम् परि-रक्षन् इव तत्काल-स्फुरित-मतिः प्रत्याह आम् श्रूयताम् श्रीमन्,परि-रक्षन्,Tp,Tatpurusha
वि-कल्पाः,पिबन्ति द्वि-कला शिष्टा तस्य कला तु या,द्वि-कला,Bs6,Bahuvrihi
वीत-शोकः,सः त्वम् निर्-ममः भूत्वा युध्यस्व विगत-ज्वरः विगत-संतापः विगत-शोकः सन् इत्यर्थः,विगत-शोकः,Bs5,Bahuvrihi
स-अनुरागम्,स-अनुरागम् वक्तुम् च तेन प्रारब्धम्,स-अनुरागम्,BvS,Bahuvrihi
स-अनुरागम्,तस्य एव अनुजायाम् स-अनुरागम् पश्यन् न त्वम् लज्जसे महत् खेद-आस्पदम्,स-अनुरागम्,BvS,Bahuvrihi
वि-धूमायां,सु-दग्धायां वि-धूमायां यथा उक्ताम् उपकल्पयेत्,वि-धूमायां,Tp,Tatpurusha
बुद्ध-आत्मनां,शुद्ध-आत्मना कार्यम् सम्पादयन्त्या: तस्या आचरणे न कोऽपि,शुद्ध-आत्मना,K1,Tatpurusha
न-स्वीकृत्य,असुराम्बिका मुनेः वचनम् स्मृतवती चेद् अपि गङ्गा-जलम् न-स्वीकृत्य भवतः पत्न्यै ददातु इति उक्तवती,न-स्वीकृत्य,Tn,Tatpurusha
दुर्-मना,दुस्-छायः दुर्-मना रूक्षः क्षामः च एव ओजसः क्षये,दुर्-मना,Bs6,Bahuvrihi
निर्-जनानि,मार्गाः निर्-जनाः द्वाराणि निर्-जनानि आपणानि निर्-जनानि अपि च गृहस्य चतुर्-भित्तीनां,निर्-जनानि,Bvp,Bahuvrihi
निर्-जनानि,मार्गे निर्-जनानि व्याघ्र-भल्लूक-युक्तानि वनानि आसन्,निर्-जनानि,Bvp,Bahuvrihi
उपाय-निर्देशने,परम् भवत्या उपाय-निर्देशने एतावान् विलम्ब: कथम् कृत: साम्प्रतम् अपि,उपाय-निर्देशने,T6,Tatpurusha
अधस्-मुख,चाण्डालः च अधस्-मुख: सन् नम्रतया प्राह मया हिंसा परित्यक्ता,अधस्-मुख:,Bs6,Bahuvrihi
राम-बाणैः,राम-बाणैः हतः सार्द्धम् लङ्का-स्थैः राक्षसैः ध्रुवम्,राम-बाणैः,T6,Tatpurusha
कलभ-उपमाः,शैल-इन्द्राः कलभ-उपमाः जल-धयः क्रीडा-तटाक-उपमाः,कलभ-उपमाः,Bs6,Bahuvrihi
