Colling,Context,Components,Tag,labels
मान-अपमानम्,मान-अपमानम् परित्यज्य पर-उपकार-नि-रत: सन् यत्र कुत्रापि स्व-जीवनम्,मान-अपमानम्,Ds,Dvandva
द्वि-त्राणि,तत् श्रुत्वा बालाः द्वि-त्राणि पदानि पृष्ठतः आगच्छन्,द्वि-त्राणि,Bss,Bahuvrihi
कतिपय-दिनेभ्यः,तीर्थ-यात्रा-मिषेण राजन्-गुरुः कतिपय-दिनेभ्यः नगरात् प्रस्थानम् अकरोत्,कतिपय-दिनेभ्यः,K1,Tatpurusha
कठिन-जटिलम्,अ-शेष-शेमुषीमोषम् माषम् अश्नामि इति कठिन-जटिलम् वाक्यम् वार्तायाम् अपि प्रयुक्तवतः नैषधीयकारस्य श्रीहर्षस्य,कठिन-जटिलम्,Ds,Dvandva
न-व्ययस्य,विनाशम् न-व्ययस्य न कश्चित् कर्तुम् अर्हति,न-व्ययस्य,Bsmn,Bahuvrihi
हिंसा-आत्मकः,रागी कर्म-फल-प्रेप्सुः लुब्धः हिंसा-आत्मकः न-शुचिः,हिंसा-आत्मकः,Bs6,Bahuvrihi
स्व-धर्मे,स्व-धर्मे प्रवृत्तानाम् अपि तेषाम् वाङ्-मनस्-काय-आदीनाम् प्रवृत्तिः फल-अभिसन्धि-पूर्विका,स्व-धर्मे,T6,Tatpurusha
महत्-राजः,विभीषणः न-भयम् दातुम् अर्हति महत्-राजः,महत्-राजः,K1,Tatpurusha
पुष्प-फले,मम उपासिकाया: मनोरथ-तरुः अवश्यम् पुष्प-फल भविष्यति इति उक्त्वा माम् हस्ताभ्याम् परिगृह्यम्,पुष्प-फल,Di,Dvandva
अभिनन्दन-ग्रन्थस्य,आसायम् आ-मध्य-रात्रम् केशवप्रसादेन सह अभिनन्दन-महोत्सव-विषयक-चर्चा-संसक्तेन तेन यदा अभिनन्दन-ग्रन्थस्य दर्शनम् न अवाप्तम् तदा पुनरपि तत्-मनसि,अभिनन्दन-ग्रन्थस्य,T6,Tatpurusha
एक-एकस्य,श्रावितवान् कथितवान् च एतेषां मार्गाणां समीपे क्रोश-द्वय-अन्तराले एक-एकस्य कूपस्य निर्माणं जातम्,एक-एकस्य,d,Dvandva
विप्र-धर्मः,विप्र-वरः तु भोजन-कर्मणि व्यापृतः न किमपि शुश्राव,विप्र-वरः,T7,Tatpurusha
प्रति-अक्षम्,सम्प्रति अपि प्र-हसन्ती स्व-सौन्दर्य-कथाम् श्रावयन्ती च दृश्यते प्रति-अक्षम्,प्रति-अक्षम्,A1,Avyayibhava
सु-दूरे,तस्य माता अपि तदा ज्वर-पीडिता तं सम्भालयितुं सु-दूरे चिकित्सा-आलये च नेतुम् न-शक्ता अवर्तत,सु-दूरे,Tp,Tatpurusha
बुद्धि-विवेकम्,मनुष्यस्य अपेक्षा तस्य शक्ति-सामर्थ्यम् बुद्धि-विवेकम् च अतिक्रम्य न गच्छेत्,बुद्धि-विवेकम्,Ds,Dvandva
आ-पूरितम्,अहम् अपश्यम परम् तव मनः तु निर्-व्याज-सहानुभूतिना आ-पूरितम् आसीत्,आ-पूरितम्,Tp,Tatpurusha
देवेश-शेरसिंहौ,इमौ देवेश-शेरसिंहौ पाञ्चाल-विश्वविद्यालये स्नातकोत्तर-कक्षायाम् अन्तिमे वर्षे सहैव आधीयानौ,देवेश-शेरसिंहौ,Di,Dvandva
सर्व-दुर्गाणि,अस्मद्-चित्तः सर्व-दुर्गाणि अस्मद्-प्रसादात् तरिष्यसि,सर्व-दुर्गाणि,K1,Tatpurusha
न-लभमानौ,खलु राक्षस-राजस्य विप्रतिपत्त्या विपद्यमानम् राक्षस-कुलम् दृष्ट्वा आस्पदम् न-लभमानौ आर्य-संश्रयार्थम् वानर-रूपेण सम्प्राप्तौ,न-लभमानौ,Tn,Tatpurusha
